Origin,Destination,Select migrant country,Select migrant country  (inverse),Migrants,Migrants_R,SQRT Migrants
United Republic of Tanzania,Bolivia,Bolivia,Tanzania,5,0,2.236067977
United States,Bolivia,Bolivia,United States,5453,5000,73.84443107
Uruguay,Bolivia,Bolivia,Uruguay,565,1000,23.76972865
Uzbekistan,Bolivia,Bolivia,Uzbekistan,5,0,2.236067977
Vanuatu,Bolivia,Bolivia,Vanuatu,0,0,0
Venezuela,Bolivia,Bolivia,Venezuela,5707,6000,75.54468876
Viet Nam,Bolivia,Bolivia,Vietnam,13,0,3.605551275
Yemen,Bolivia,Bolivia,Yemen,0,0,0
Zambia,Bolivia,Bolivia,Zambia,2,0,1.414213562
Zimbabwe,Bolivia,Bolivia,Zimbabwe,3,0,1.732050808
British Virgin Islands,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",British Virgin Islands,0,0,0
Canada,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Canada,0,0,0
China,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",China,0,0,0
"China, Hong Kong SAR","Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba","China, Hong Kong SAR",0,0,0
Colombia,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Colombia,0,0,0
Cuba,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Cuba,0,0,0
Curaçao,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Curaçao,0,0,0
Dominica,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Dominica,0,0,0
Dominican Republic,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Dominican Republic,0,0,0
France,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",France,0,0,0
French Guiana,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",French Guiana,0,0,0
Grenada,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Grenada,0,0,0
Guadeloupe,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Guadeloupe,0,0,0
Guyana,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Guyana,0,0,0
Haiti,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Haiti,0,0,0
India,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",India,0,0,0
Indonesia,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Indonesia,0,0,0
Italy,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Italy,0,0,0
Jamaica,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Jamaica,0,0,0
Japan,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Japan,0,0,0
Lebanon,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Lebanon,0,0,0
Martinique,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Martinique,0,0,0
Mexico,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Mexico,0,0,0
Netherlands,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Netherlands,0,0,0
New Zealand,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",New Zealand,0,0,0
Norway,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Norway,0,0,0
Portugal,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Portugal,0,0,0
Puerto Rico,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Puerto Rico,0,0,0
Saint Kitts and Nevis,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",St. Kitts and Nevis,0,0,0
Saint Lucia,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",St. Lucia,0,0,0
Saint Vincent and the Grenadines,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",St. Vincent and the Grenadines,0,0,0
Sint Maarten (Dutch part),"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Sint Maarten (Dutch part),0,0,0
Spain,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Spain,0,0,0
Suriname,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Suriname,0,0,0
Trinidad and Tobago,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Trinidad and Tobago,0,0,0
United Kingdom,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",United Kingdom,0,0,0
United States Virgin Islands,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Virgin Islands (U.S.),0,0,0
United States,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",United States,0,0,0
Venezuela,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Venezuela,0,0,0
Croatia,Bosnia and Herzegovina,Bosnia and Herzegovina,Croatia,11956,12000,109.3434955
France,Bosnia and Herzegovina,Bosnia and Herzegovina,France,162,0,12.72792206
Germany,Bosnia and Herzegovina,Bosnia and Herzegovina,Germany,516,1000,22.71563338
Hungary,Bosnia and Herzegovina,Bosnia and Herzegovina,Hungary,148,0,12.16552506
Italy,Bosnia and Herzegovina,Bosnia and Herzegovina,Italy,106,0,10.29563014
Montenegro,Bosnia and Herzegovina,Bosnia and Herzegovina,Montenegro,4108,4000,64.09368144
North Macedonia,Bosnia and Herzegovina,Bosnia and Herzegovina,North Macedonia,2875,3000,53.61902647
Romania,Bosnia and Herzegovina,Bosnia and Herzegovina,Romania,379,0,19.46792233
Russia,Bosnia and Herzegovina,Bosnia and Herzegovina,Russia,164,0,12.80624848
Serbia,Bosnia and Herzegovina,Bosnia and Herzegovina,Serbia,9550,10000,97.72410143
Slovakia,Bosnia and Herzegovina,Bosnia and Herzegovina,Slovakia,3165,3000,56.25833272
Slovenia,Bosnia and Herzegovina,Bosnia and Herzegovina,Slovenia,1831,2000,42.79018579
Canada,Botswana,Botswana,Canada,185,0,13.60147051
China,Botswana,Botswana,China,4777,5000,69.11584478
Congo [DRC],Botswana,Botswana,DR Congo,1129,1000,33.60059523
Denmark,Botswana,Botswana,Denmark,344,0,18.54723699
Eswatini,Botswana,Botswana,Eswatini,608,1000,24.65765601
Germany,Botswana,Botswana,Germany,336,0,18.33030278
India,Botswana,Botswana,India,5650,6000,75.16648189
Ireland,Botswana,Botswana,Ireland,626,1000,25.01999201
Italy,Botswana,Botswana,Italy,545,1000,23.34523506
Kenya,Botswana,Botswana,Kenya,1210,1000,34.78505426
Lesotho,Botswana,Botswana,Lesotho,277,0,16.64331698
Madagascar,Botswana,Botswana,Madagascar,560,1000,23.66431913
Malawi,Botswana,Botswana,Malawi,1478,1000,38.44476557
Mauritius,Botswana,Botswana,Mauritius,231,0,15.19868415
Mozambique,Botswana,Botswana,Mozambique,604,1000,24.57641146
Namibia,Botswana,Botswana,Namibia,988,1000,31.43246729
Netherlands,Botswana,Botswana,Netherlands,637,1000,25.23885893
Nigeria,Botswana,Botswana,Nigeria,1233,1000,35.11409973
Norway,Botswana,Botswana,Norway,391,0,19.77371993
Pakistan,Botswana,Botswana,Pakistan,464,0,21.54065923
Portugal,Botswana,Botswana,Portugal,464,0,21.54065923
Seychelles,Botswana,Botswana,Seychelles,9,0,3
South Africa,Botswana,Botswana,South Africa,5733,6000,75.71657679
Sri Lanka,Botswana,Botswana,Sri Lanka,988,1000,31.43246729
Sweden,Botswana,Botswana,Sweden,437,0,20.90454496
Uganda,Botswana,Botswana,Uganda,324,0,18
United Kingdom,Botswana,Botswana,United Kingdom,1315,1000,36.26292873
United Republic of Tanzania,Botswana,Botswana,Tanzania,814,1000,28.53068524
United States,Botswana,Botswana,United States,920,1000,30.33150178
Zambia,Botswana,Botswana,Zambia,4415,4000,66.44546636
Zimbabwe,Botswana,Botswana,Zimbabwe,64301,64000,253.5764185
Belgium,Brazil,Brazil,Belgium,2151,2000,46.3788745
Belize,Brazil,Brazil,Belize,5,0,2.236067977
Benin,Brazil,Brazil,Benin,32,0,5.656854249
Bolivia,Brazil,Brazil,Bolivia,49289,49000,222.011261
Bosnia and Herzegovina,Brazil,Brazil,Bosnia and Herzegovina,86,0,9.273618495
Brunei Darussalam,Brazil,Brazil,Brunei Darussalam,180,0,13.41640787
Bulgaria,Brazil,Brazil,Bulgaria,301,0,17.34935157
Burkina Faso,Brazil,Brazil,Burkina Faso,31,0,5.567764363
Burundi,Brazil,Brazil,Burundi,27,0,5.196152423
Cabo Verde,Brazil,Brazil,Cabo Verde,1516,2000,38.93584467
Cambodia,Brazil,Brazil,Cambodia,35,0,5.916079783
Cameroon,Brazil,Brazil,Cameroon,175,0,13.22875656
Canada,Brazil,Brazil,Canada,2014,2000,44.87761135
Central African Republic,Brazil,Brazil,Central African Republic,13,0,3.605551275
Chile,Brazil,Brazil,Chile,19596,20000,139.9857136
China,Brazil,Brazil,China,24632,25000,156.9458505
Colombia,Brazil,Brazil,Colombia,8700,9000,93.27379053
Congo,Brazil,Brazil,Congo,99,0,9.949874371
Costa Rica,Brazil,Brazil,Costa Rica,490,0,22.13594362
Croatia,Brazil,Brazil,Croatia,726,1000,26.94438717
Cuba,Brazil,Brazil,Cuba,14798,15000,121.6470304
Czech Republic,Brazil,Brazil,Czech Republic,566,1000,23.79075451
Côte d'Ivoire,Brazil,Brazil,Côte d'Ivoire,421,0,20.51828453
Dem. People's Republic of Korea,Brazil,Brazil,Dem. People's Republic of Korea,182,0,13.49073756
Congo [DRC],Brazil,Brazil,DR Congo,4375,4000,66.14378278
Denmark,Brazil,Brazil,Denmark,626,1000,25.01999201
Dominica,Brazil,Brazil,Dominica,27,0,5.196152423
Dominican Republic,Brazil,Brazil,Dominican Republic,1274,1000,35.6931366
Ecuador,Brazil,Brazil,Ecuador,2195,2000,46.8508271
Egypt,Brazil,Brazil,Egypt,3957,4000,62.90468981
El Salvador,Brazil,Brazil,El Salvador,289,0,17
Equatorial Guinea,Brazil,Brazil,Equatorial Guinea,70,0,8.366600265
Estonia,Brazil,Brazil,Estonia,231,0,15.19868415
Ethiopia,Brazil,Brazil,Ethiopia,13,0,3.605551275
Finland,Brazil,Brazil,Finland,655,1000,25.59296778
France,Brazil,Brazil,France,12138,12000,110.1725919
French Guiana,Brazil,Brazil,French Guiana,896,1000,29.93325909
Gabon,Brazil,Brazil,Gabon,38,0,6.164414003
Georgia,Brazil,Brazil,Georgia,80,0,8.94427191
Germany,Brazil,Brazil,Germany,20625,21000,143.6140662
Ghana,Brazil,Brazil,Ghana,2459,2000,49.58830507
Greece,Brazil,Brazil,Greece,1956,2000,44.22668878
Grenada,Brazil,Brazil,Grenada,32,0,5.656854249
Guatemala,Brazil,Brazil,Guatemala,369,0,19.20937271
Guinea,Brazil,Brazil,Guinea,73,0,8.544003745
Guinea-Bissau,Brazil,Brazil,Guinea-Bissau,1199,1000,34.62657939
Guyana,Brazil,Brazil,Guyana,2407,2000,49.06118629
Haiti,Brazil,Brazil,Haiti,32796,33000,181.0966593
Honduras,Brazil,Brazil,Honduras,160,0,12.64911064
Hungary,Brazil,Brazil,Hungary,1936,2000,44
Iceland,Brazil,Brazil,Iceland,612,1000,24.73863375
India,Brazil,Brazil,India,1118,1000,33.436507
Indonesia,Brazil,Brazil,Indonesia,924,1000,30.39736831
Iran,Brazil,Brazil,Iran,678,1000,26.03843313
Iraq,Brazil,Brazil,Iraq,646,1000,25.41653005
Ireland,Brazil,Brazil,Ireland,217,0,14.73091986
Israel,Brazil,Brazil,Israel,2554,3000,50.53711507
Italy,Brazil,Brazil,Italy,47193,47000,217.2394992
Jamaica,Brazil,Brazil,Jamaica,174,0,13.19090596
Japan,Brazil,Brazil,Japan,62296,62000,249.5916665
Jordan,Brazil,Brazil,Jordan,1338,1000,36.57868232
Kazakhstan,Brazil,Brazil,Kazakhstan,30,0,5.477225575
Kenya,Brazil,Brazil,Kenya,56,0,7.483314774
Kiribati,Brazil,Brazil,Kiribati,108,0,10.39230485
Kuwait,Brazil,Brazil,Kuwait,25,0,5
Lao People's Democratic Republic,Brazil,Brazil,Lao PDR,5,0,2.236067977
Latvia,Brazil,Brazil,Latvia,179,0,13.37908816
Lebanon,Brazil,Brazil,Lebanon,15664,16000,125.1559028
Liberia,Brazil,Brazil,Liberia,43,0,6.557438524
Libya,Brazil,Brazil,Libya,121,0,11
Liechtenstein,Brazil,Brazil,Liechtenstein,20,0,4.472135955
Lithuania,Brazil,Brazil,Lithuania,801,1000,28.3019434
Luxembourg,Brazil,Brazil,Luxembourg,68,0,8.246211251
Madagascar,Brazil,Brazil,Madagascar,44,0,6.633249581
Malawi,Brazil,Brazil,Malawi,11,0,3.31662479
Malaysia,Brazil,Brazil,Malaysia,154,0,12.40967365
Maldives,Brazil,Brazil,Maldives,11,0,3.31662479
Mali,Brazil,Brazil,Mali,7,0,2.645751311
Malta,Brazil,Brazil,Malta,35,0,5.916079783
Mexico,Brazil,Brazil,Mexico,3400,3000,58.30951895
Monaco,Brazil,Brazil,Monaco,160,0,12.64911064
Montenegro,Brazil,Brazil,Montenegro,27,0,5.196152423
Morocco,Brazil,Brazil,Morocco,644,1000,25.37715508
Mozambique,Brazil,Brazil,Mozambique,1809,2000,42.53234064
Myanmar,Brazil,Brazil,Myanmar,14,0,3.741657387
Namibia,Brazil,Brazil,Namibia,61,0,7.810249676
Nepal,Brazil,Brazil,Nepal,63,0,7.937253933
Netherlands,Brazil,Brazil,Netherlands,4219,4000,64.95382976
New Zealand,Brazil,Brazil,New Zealand,346,0,18.60107524
Nicaragua,Brazil,Brazil,Nicaragua,465,0,21.56385865
Niger,Brazil,Brazil,Niger,17,0,4.123105626
Nigeria,Brazil,Brazil,Nigeria,3505,4000,59.20304046
North Macedonia,Brazil,Brazil,North Macedonia,48,0,6.92820323
Norway,Brazil,Brazil,Norway,728,1000,26.98147513
Oman,Brazil,Brazil,Oman,24,0,4.898979486
Pakistan,Brazil,Brazil,Pakistan,2094,2000,45.76024476
Palau,Brazil,Brazil,Palau,25,0,5
Panama,Brazil,Brazil,Panama,660,1000,25.69046516
Paraguay,Brazil,Brazil,Paraguay,49842,50000,223.2532195
Peru,Brazil,Brazil,Peru,19074,19000,138.1086529
Philippines,Brazil,Brazil,Philippines,452,0,21.26029163
Poland,Brazil,Brazil,Poland,4421,4000,66.49060084
Portugal,Brazil,Brazil,Portugal,175251,175000,418.6299082
Republic of Korea,Brazil,Brazil,"Korea, Rep.",10891,11000,104.359954
Romania,Brazil,Brazil,Romania,2164,2000,46.5188134
Russia,Brazil,Brazil,Russia,1761,2000,41.96427052
Rwanda,Brazil,Brazil,Rwanda,17,0,4.123105626
Saint Kitts and Nevis,Brazil,Brazil,St. Kitts and Nevis,38,0,6.164414003
Saint Lucia,Brazil,Brazil,St. Lucia,183,0,13.52774926
Saint Vincent and the Grenadines,Brazil,Brazil,St. Vincent and the Grenadines,37,0,6.08276253
San Marino,Brazil,Brazil,San Marino,43,0,6.557438524
Sao Tome and Principe,Brazil,Brazil,Sao Tome and Principe,73,0,8.544003745
Saudi Arabia,Brazil,Brazil,Saudi Arabia,416,0,20.39607805
Senegal,Brazil,Brazil,Senegal,6267,6000,79.16438593
Serbia,Brazil,Brazil,Serbia,550,1000,23.4520788
Seychelles,Brazil,Brazil,Seychelles,37,0,6.08276253
Sierra Leone,Brazil,Brazil,Sierra Leone,7,0,2.645751311
Singapore,Brazil,Brazil,Singapore,145,0,12.04159458
Slovakia,Brazil,Brazil,Slovakia,268,0,16.37070554
Slovenia,Brazil,Brazil,Slovenia,224,0,14.96662955
South Africa,Brazil,Brazil,South Africa,2014,2000,44.87761135
Spain,Brazil,Brazil,Spain,39028,39000,197.5550556
Suriname,Brazil,Brazil,Suriname,346,0,18.60107524
Sweden,Brazil,Brazil,Sweden,804,1000,28.35489376
Switzerland,Brazil,Brazil,Switzerland,3789,4000,61.55485359
Syria,Brazil,Brazil,Syria,8003,8000,89.45948804
Tajikistan,Brazil,Brazil,Tajikistan,8,0,2.828427125
Thailand,Brazil,Brazil,Thailand,583,1000,24.14539294
Timor-Leste,Brazil,Brazil,Timor-Leste,62,0,7.874007874
Togo,Brazil,Brazil,Togo,11,0,3.31662479
Trinidad and Tobago,Brazil,Brazil,Trinidad and Tobago,238,0,15.42724862
Tunisia,Brazil,Brazil,Tunisia,99,0,9.949874371
Turkey,Brazil,Brazil,Turkey,459,0,21.42428529
Turkmenistan,Brazil,Brazil,Turkmenistan,27,0,5.196152423
Uganda,Brazil,Brazil,Uganda,80,0,8.94427191
Ukraine,Brazil,Brazil,Ukraine,930,1000,30.49590136
United Arab Emirates,Brazil,Brazil,United Arab Emirates,40,0,6.32455532
United Kingdom,Brazil,Brazil,United Kingdom,6281,6000,79.2527602
United Republic of Tanzania,Brazil,Brazil,Tanzania,111,0,10.53565375
United States,Brazil,Brazil,United States,22410,22000,149.6996994
Uruguay,Brazil,Brazil,Uruguay,30537,31000,174.7483906
Uzbekistan,Brazil,Brazil,Uzbekistan,32,0,5.656854249
Venezuela,Brazil,Brazil,Venezuela,248105,248000,498.1013953
Viet Nam,Brazil,Brazil,Vietnam,161,0,12.68857754
Zimbabwe,Brazil,Brazil,Zimbabwe,129,0,11.35781669
Canada,British Virgin Islands,British Virgin Islands,Canada,272,0,16.4924225
Dominica,British Virgin Islands,British Virgin Islands,Dominica,1425,1000,37.74917218
Dominican Republic,British Virgin Islands,British Virgin Islands,Dominican Republic,1979,2000,44.48595284
France,British Virgin Islands,British Virgin Islands,France,27,0,5.196152423
Germany,British Virgin Islands,British Virgin Islands,Germany,66,0,8.124038405
Guyana,British Virgin Islands,British Virgin Islands,Guyana,2625,3000,51.23475383
India,British Virgin Islands,British Virgin Islands,India,45,0,6.708203932
Jamaica,British Virgin Islands,British Virgin Islands,Jamaica,2202,2000,46.92547283
Lebanon,British Virgin Islands,British Virgin Islands,Lebanon,27,0,5.196152423
Montserrat,British Virgin Islands,British Virgin Islands,Montserrat,243,0,15.58845727
Puerto Rico,British Virgin Islands,British Virgin Islands,Puerto Rico,608,1000,24.65765601
Saint Kitts and Nevis,British Virgin Islands,British Virgin Islands,St. Kitts and Nevis,1574,2000,39.67366885
Saint Lucia,British Virgin Islands,British Virgin Islands,St. Lucia,597,1000,24.43358345
Saint Vincent and the Grenadines,British Virgin Islands,British Virgin Islands,St. Vincent and the Grenadines,2553,3000,50.52722039
Trinidad and Tobago,British Virgin Islands,British Virgin Islands,Trinidad and Tobago,599,1000,24.4744765
United Kingdom,British Virgin Islands,British Virgin Islands,United Kingdom,925,1000,30.41381265
United States,British Virgin Islands,British Virgin Islands,United States,1994,2000,44.65422712
China,Brunei Darussalam,Brunei Darussalam,China,2238,2000,47.30750469
"China, Hong Kong SAR",Brunei Darussalam,Brunei Darussalam,"China, Hong Kong SAR",559,1000,23.64318084
India,Brunei Darussalam,Brunei Darussalam,India,3357,3000,57.93962375
Indonesia,Brunei Darussalam,Brunei Darussalam,Indonesia,6717,7000,81.95730596
Japan,Brunei Darussalam,Brunei Darussalam,Japan,220,0,14.83239697
Malaysia,Brunei Darussalam,Brunei Darussalam,Malaysia,52628,53000,229.4079336
Nepal,Brunei Darussalam,Brunei Darussalam,Nepal,5822,6000,76.30203143
Netherlands,Brunei Darussalam,Brunei Darussalam,Netherlands,333,0,18.24828759
New Zealand,Brunei Darussalam,Brunei Darussalam,New Zealand,220,0,14.83239697
Pakistan,Brunei Darussalam,Brunei Darussalam,Pakistan,893,1000,29.8831056
Philippines,Brunei Darussalam,Brunei Darussalam,Philippines,14664,15000,121.095004
Republic of Korea,Brunei Darussalam,Brunei Darussalam,"Korea, Rep.",165,0,12.84523258
Singapore,Brunei Darussalam,Brunei Darussalam,Singapore,1678,2000,40.9633983
Sri Lanka,Brunei Darussalam,Brunei Darussalam,Sri Lanka,1343,1000,36.6469644
Thailand,Brunei Darussalam,Brunei Darussalam,Thailand,15674,16000,125.1958466
United Kingdom,Brunei Darussalam,Brunei Darussalam,United Kingdom,2238,2000,47.30750469
United States,Brunei Darussalam,Brunei Darussalam,United States,165,0,12.84523258
Belgium,Bulgaria,Bulgaria,Belgium,2606,3000,51.04899607
Belize,Bulgaria,Bulgaria,Belize,0,0,0
Benin,Bulgaria,Bulgaria,Benin,27,0,5.196152423
Bermuda,Bulgaria,Bulgaria,Bermuda,1,0,1
Bhutan,Bulgaria,Bulgaria,Bhutan,23,0,4.795831523
Bolivia,Bulgaria,Bulgaria,Bolivia,22,0,4.69041576
Bosnia and Herzegovina,Bulgaria,Bulgaria,Bosnia and Herzegovina,164,0,12.80624848
Botswana,Bulgaria,Bulgaria,Botswana,26,0,5.099019514
Brazil,Bulgaria,Bulgaria,Brazil,210,0,14.49137675
British Virgin Islands,Bulgaria,Bulgaria,British Virgin Islands,60,0,7.745966692
Brunei Darussalam,Bulgaria,Bulgaria,Brunei Darussalam,1,0,1
Burkina Faso,Bulgaria,Bulgaria,Burkina Faso,13,0,3.605551275
Burundi,Bulgaria,Bulgaria,Burundi,18,0,4.242640687
Cabo Verde,Bulgaria,Bulgaria,Cabo Verde,5,0,2.236067977
Cambodia,Bulgaria,Bulgaria,Cambodia,13,0,3.605551275
Cameroon,Bulgaria,Bulgaria,Cameroon,24,0,4.898979486
Canada,Bulgaria,Bulgaria,Canada,753,1000,27.44084547
Cayman Islands,Bulgaria,Bulgaria,Cayman Islands,3,0,1.732050808
Chad,Bulgaria,Bulgaria,Chad,4,0,2
Chile,Bulgaria,Bulgaria,Chile,27,0,5.196152423
China,Bulgaria,Bulgaria,China,1550,2000,39.37003937
Colombia,Bulgaria,Bulgaria,Colombia,68,0,8.246211251
Congo,Bulgaria,Bulgaria,Congo,26,0,5.099019514
Costa Rica,Bulgaria,Bulgaria,Costa Rica,8,0,2.828427125
Croatia,Bulgaria,Bulgaria,Croatia,125,0,11.18033989
Cuba,Bulgaria,Bulgaria,Cuba,301,0,17.34935157
Cyprus,Bulgaria,Bulgaria,Cyprus,1479,1000,38.45776905
Czech Republic,Bulgaria,Bulgaria,Czech Republic,1533,2000,39.1535439
Côte d'Ivoire,Bulgaria,Bulgaria,Côte d'Ivoire,15,0,3.872983346
Dem. People's Republic of Korea,Bulgaria,Bulgaria,Dem. People's Republic of Korea,37,0,6.08276253
Congo [DRC],Bulgaria,Bulgaria,DR Congo,13,0,3.605551275
Denmark,Bulgaria,Bulgaria,Denmark,555,1000,23.55843798
Djibouti,Bulgaria,Bulgaria,Djibouti,2,0,1.414213562
Dominica,Bulgaria,Bulgaria,Dominica,0,0,0
Dominican Republic,Bulgaria,Bulgaria,Dominican Republic,56,0,7.483314774
Ecuador,Bulgaria,Bulgaria,Ecuador,28,0,5.291502622
Egypt,Bulgaria,Bulgaria,Egypt,358,0,18.92088793
El Salvador,Bulgaria,Bulgaria,El Salvador,11,0,3.31662479
Eritrea,Bulgaria,Bulgaria,Eritrea,13,0,3.605551275
Estonia,Bulgaria,Bulgaria,Estonia,103,0,10.14889157
Eswatini,Bulgaria,Bulgaria,Eswatini,1,0,1
Ethiopia,Bulgaria,Bulgaria,Ethiopia,63,0,7.937253933
Fiji,Bulgaria,Bulgaria,Fiji,0,0,0
Finland,Bulgaria,Bulgaria,Finland,211,0,14.52583905
France,Bulgaria,Bulgaria,France,3021,3000,54.96362434
Gabon,Bulgaria,Bulgaria,Gabon,8,0,2.828427125
Gambia,Bulgaria,Bulgaria,Gambia,9,0,3
Georgia,Bulgaria,Bulgaria,Georgia,492,0,22.18107301
Germany,Bulgaria,Bulgaria,Germany,12588,13000,112.1962566
Ghana,Bulgaria,Bulgaria,Ghana,29,0,5.385164807
Gibraltar,Bulgaria,Bulgaria,Gibraltar,9,0,3
Greece,Bulgaria,Bulgaria,Greece,8061,8000,89.7830719
Greenland,Bulgaria,Bulgaria,Greenland,1,0,1
Guatemala,Bulgaria,Bulgaria,Guatemala,4,0,2
Guinea,Bulgaria,Bulgaria,Guinea,9,0,3
Guinea-Bissau,Bulgaria,Bulgaria,Guinea-Bissau,3,0,1.732050808
Guyana,Bulgaria,Bulgaria,Guyana,3,0,1.732050808
Haiti,Bulgaria,Bulgaria,Haiti,4,0,2
Holy See,Bulgaria,Bulgaria,Holy See,0,0,0
Honduras,Bulgaria,Bulgaria,Honduras,4,0,2
Hungary,Bulgaria,Bulgaria,Hungary,391,0,19.77371993
Iceland,Bulgaria,Bulgaria,Iceland,29,0,5.385164807
India,Bulgaria,Bulgaria,India,553,1000,23.51595203
Indonesia,Bulgaria,Bulgaria,Indonesia,63,0,7.937253933
Iran,Bulgaria,Bulgaria,Iran,475,0,21.79449472
Iraq,Bulgaria,Bulgaria,Iraq,1389,1000,37.26929031
Ireland,Bulgaria,Bulgaria,Ireland,385,0,19.62141687
Isle of Man,Bulgaria,Bulgaria,Isle of Man,18,0,4.242640687
Israel,Bulgaria,Bulgaria,Israel,824,1000,28.70540019
Italy,Bulgaria,Bulgaria,Italy,3994,4000,63.19810124
Jamaica,Bulgaria,Bulgaria,Jamaica,5,0,2.236067977
Japan,Bulgaria,Bulgaria,Japan,220,0,14.83239697
Jordan,Bulgaria,Bulgaria,Jordan,293,0,17.11724277
Kazakhstan,Bulgaria,Bulgaria,Kazakhstan,2308,2000,48.0416486
Kenya,Bulgaria,Bulgaria,Kenya,28,0,5.291502622
Kiribati,Bulgaria,Bulgaria,Kiribati,3,0,1.732050808
Kuwait,Bulgaria,Bulgaria,Kuwait,227,0,15.06651917
Kyrgyzstan,Bulgaria,Bulgaria,Kyrgyzstan,237,0,15.39480432
Lao People's Democratic Republic,Bulgaria,Bulgaria,Lao PDR,0,0,0
Latvia,Bulgaria,Bulgaria,Latvia,218,0,14.76482306
Lebanon,Bulgaria,Bulgaria,Lebanon,1026,1000,32.03123476
Liberia,Bulgaria,Bulgaria,Liberia,6,0,2.449489743
Libya,Bulgaria,Bulgaria,Libya,294,0,17.1464282
Liechtenstein,Bulgaria,Bulgaria,Liechtenstein,1,0,1
Lithuania,Bulgaria,Bulgaria,Lithuania,158,0,12.56980509
Luxembourg,Bulgaria,Bulgaria,Luxembourg,109,0,10.44030651
Madagascar,Bulgaria,Bulgaria,Madagascar,1,0,1
Malawi,Bulgaria,Bulgaria,Malawi,2,0,1.414213562
Malaysia,Bulgaria,Bulgaria,Malaysia,20,0,4.472135955
Maldives,Bulgaria,Bulgaria,Maldives,0,0,0
