,Origin,Destination,Select migrant country,Select migrant country  (inverse),Migrants,Migrants_R,SQRT Migrants,Origin (latitude),Origin (longitude),Destination (latitude),Destination (longitude)
3716,Mauritius,Czech Republic,Czech Republic,Mauritius,54.0,0.0,7.348469228,-20.348404000000002,57.552152,49.817492,15.472961999999999
3717,Mexico,Czech Republic,Czech Republic,Mexico,888.0,1000.0,29.79932885,23.634501,-102.552784,49.817492,15.472961999999999
3718,Monaco,Czech Republic,Czech Republic,Monaco,6.0,0.0,2.449489743,43.750298,7.412841,49.817492,15.472961999999999
3719,Mongolia,Czech Republic,Czech Republic,Mongolia,7831.0,8000.0,88.49293757,46.862496,103.84665600000001,49.817492,15.472961999999999
3720,Montenegro,Czech Republic,Czech Republic,Montenegro,148.0,0.0,12.16552506,42.708678000000006,19.37439,49.817492,15.472961999999999
3721,Morocco,Czech Republic,Czech Republic,Morocco,449.0,0.0,21.1896201,31.791702,-7.09262,49.817492,15.472961999999999
3722,Mozambique,Czech Republic,Czech Republic,Mozambique,20.0,0.0,4.472135955,-18.665695,35.529562,49.817492,15.472961999999999
3723,Myanmar,Czech Republic,Czech Republic,Myanmar,146.0,0.0,12.08304597,0.0,0.0,49.817492,15.472961999999999
3724,Namibia,Czech Republic,Czech Republic,Namibia,36.0,0.0,6.0,-22.957639999999998,18.49041,49.817492,15.472961999999999
3725,Nauru,Czech Republic,Czech Republic,Nauru,0.0,0.0,0.0,-0.522778,166.931503,49.817492,15.472961999999999
3726,Nepal,Czech Republic,Czech Republic,Nepal,1286.0,1000.0,35.86084215,28.394857000000002,84.12400799999999,49.817492,15.472961999999999
